Date,Stock_Price,Strike_Price,Time_to_Maturity_Years,Risk_Free_Rate,Volatility,Call_Price,Put_Price,Delta_Call,Delta_Put,Gamma,Vega,Theta_Call,Theta_Put,Rho_Call,Rho_Put
2023-01-02,13.684309005737305,14.36852445602417,0.2465753424657534,0.11,0.27726423759623164,0.6187589475265618,0.918490579091114,0.46472676501820326,-0.5352732349817968,0.2109193951111178,2.7002611220487647,-2.149646139460737,-0.6114016693575328,1.4155164759992551,-2.032603133198463
2023-01-03,13.33802318572998,14.00492434501648,0.2465753424657534,0.11,0.27726423759623164,0.6031010542824617,0.8952478809602695,0.46472676501820326,-0.5352732349817968,0.2163953486819321,2.631930149948491,-2.0952486557575662,-0.5959299543927099,1.3796963784393588,-1.9811674602365337
2023-01-04,13.761924743652344,14.450020980834962,0.2465753424657534,0.11,0.27726423759623164,0.6222684730922046,0.9237001460509289,0.46472676501820326,-0.5352732349817968,0.20972983298248501,2.715576675027233,-2.161838671162594,-0.6148694653353769,1.4235451134532555,-2.0441318111905686
2023-01-05,14.25747299194336,14.970346641540528,0.2465753424657534,0.11,0.27726423759623164,0.6446755169869771,0.9569613357353743,0.46472676501820326,-0.5352732349817968,0.20244023464990762,2.8133609086628946,-2.239683550170273,-0.6370100809941799,1.4748050426038184,-2.1177382257859296
2023-01-06,14.173888206481934,14.882582616806031,0.2465753424657534,0.11,0.27726423759623164,0.6408960909407178,0.9513511264095333,0.46472676501820326,-0.5352732349817968,0.20363404423380393,2.7968675112628762,-2.2265533503692105,-0.6332755937546282,1.4661589618324833,-2.1053229334430434
2023-01-09,14.251505851745605,14.964081144332887,0.2465753424657534,0.11,0.27726423759623164,0.6444057027503245,0.9565608213905534,0.46472676501820326,-0.5352732349817968,0.20252499686902947,2.8121834406095894,-2.2387461816934033,-0.6367434749509614,1.4741877965842367,-2.1168518947437773
2023-01-10,14.382856369018555,15.101999187469483,0.2465753424657534,0.11,0.27726423759623164,0.6503449363492448,0.9653770657930556,0.46472676501820326,-0.5352732349817968,0.2006754502687623,2.838102227959717,-2.259379823644457,-0.6426120888135969,1.4877748049785173,-2.1363620850532987
2023-01-11,14.496292114257812,15.221106719970704,0.2465753424657534,0.11,0.27726423759623164,0.6554741235304693,0.9729908710126516,0.46472676501820326,-0.5352732349817968,0.19910513359239848,2.860485976572217,-2.277199262808553,-0.6476802880171533,1.4995086942297833,-2.1532112990759686
2023-01-12,14.705257415771484,15.440520286560059,0.2465753424657534,0.11,0.27726423759623164,0.6649228395730518,0.9870166183643638,0.46472676501820326,-0.5352732349817968,0.1962758009872152,2.9017201287166907,-2.310025286650296,-0.6570166552483883,1.5211242414291881,-2.184250025723282
2023-01-13,14.669434547424316,15.402906274795534,0.2465753424657534,0.11,0.27726423759623164,0.6633030485915272,0.9846121880727736,0.46472676501820326,-0.5352732349817968,0.19675510795407672,2.8946513685302926,-2.304397929754554,-0.6554161241949423,1.5174186936852934,-2.1789290647297763
2023-01-16,14.35300350189209,15.070653676986694,0.2465753424657534,0.11,0.27726423759623164,0.6489950889703175,0.9633733418780945,0.46472676501820326,-0.5352732349817968,0.20109283590875238,2.8322115003789907,-2.2546902846590884,-0.6412782916311031,1.4846867992008335,-2.131927880064887
2023-01-17,15.236631393432617,15.998462963104249,0.2465753424657534,0.11,0.27726423759623164,0.6889498038152908,1.0226824303722122,0.46472676501820326,-0.5352732349817968,0.18943072805763342,3.0065736870911173,-2.39349797198722,-0.6807579297883712,1.5760900142702747,-2.2631778262750903
2023-01-18,14.967960357666016,15.716358375549317,0.2465753424657534,0.11,0.27726423759623164,0.6768013930148538,1.004649235190577,0.46472676501820326,-0.5352732349817968,0.1928309608680577,2.9535580797851906,-2.3512928701747393,-0.6687539681921483,1.5482984555155024,-2.223270689650953
2023-01-19,15.457537651062012,16.230414533615114,0.2465753424657534,0.11,0.27726423759623164,0.6989384501850475,1.0375096544877902,0.4647267650182029,-0.535273234981797,0.18672354181879877,3.050164092631057,-2.4281997814608767,-0.6906278073707539,1.5989407440509769,-2.295990206586908
2023-01-20,15.744121551513672,16.531327629089358,0.2465753424657534,0.11,0.27726423759623164,0.7118968211592174,1.0567451608311274,0.4647267650182029,-0.535273234981797,0.1833246884279955,3.1067143623063664,-2.47321878643798,-0.7034320984075664,1.628585224651011,-2.338558036189269
2023-01-23,15.994878768920898,16.794622707366944,0.2465753424657534,0.11,0.27726423759623164,0.723235228663941,1.073575980840456,0.46472676501820326,-0.5352732349817968,0.18045064421569598,3.156195119058789,-2.5126098352746715,-0.7146356879539562,1.6545237629116463,-2.3758043381808664
