Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2023-04-17,15.947114944458008,16.0008492322728,15.648591629387425,15.666503438251047,49427100
2023-04-18,16.353107452392578,16.49042904797795,15.833677502278917,15.94711554636859,99478800
2023-04-19,15.82770824432373,16.305345151549435,15.791885760975855,16.215788373791643,73217800
2023-04-20,15.935174942016602,16.108317873296883,15.696356516745825,15.833676968929511,54738400
2023-04-24,16.239669799804688,16.275492280971545,15.821736677345482,15.881441571807676,43820900
2023-04-25,16.173995971679688,16.418785039346016,15.953088180997838,16.215789060484727,53854100
2023-04-26,15.97099781036377,16.251609324549083,15.970997810363771,16.191905570858328,40249400
2023-04-27,15.582918167114258,16.22772851905393,15.469478982031719,16.0307031653717,115632700
2023-04-28,15.93947982788086,16.1748719560856,15.569575529804618,15.872224384340553,81138500
2023-05-02,15.293828964233398,15.966380816395592,15.226573522459006,15.939479409360349,67911100
2023-05-03,15.240026473999023,15.46196855729839,15.078614166398667,15.199673717796683,51133700
2023-05-04,15.48214340209961,15.724261188095635,15.206397254999407,15.39471094601956,57854400
2023-05-05,16.14124298095703,16.255576836717104,15.589750717687517,15.670456214229489,83365200
2023-05-08,16.48424530029297,16.564950800516943,16.28247898415144,16.44389255018098,59352300
2023-05-09,16.538047790527344,16.67928304361498,16.302654419257276,16.41698826914327,33978200
2023-05-10,16.497699737548828,16.69273913531468,16.363188834903312,16.53805249522607,41500700
2023-05-11,17.102994918823242,17.136622000503518,16.094167074923714,16.228676684435754,136878100
2023-05-12,17.65448760986328,17.984037891312482,17.136622332104128,17.203877779557036,117237500
2023-05-15,17.25768280029297,17.5872330992976,17.082819140716648,17.5267033216446,81996700
2023-05-16,17.688114166259766,18.179078020114126,17.540153212495575,17.5603302309688,117782700
2023-05-17,17.25768280029297,17.997490196103236,17.156800265134983,17.889881987562582,107129200
2023-05-18,17.358566284179688,17.38546897918073,17.049192988414337,17.21060531004727,63010500
2023-05-19,17.331663131713867,17.607409313831607,17.244230664530598,17.540153865873165,69245500
2023-05-22,17.23077964782715,17.493074469282757,17.150072858184167,17.405642006936954,38010200
2023-05-23,17.65448760986328,17.77554715872033,17.16352502420168,17.250956207936785,58285300
2023-05-24,17.923507690429688,18.09164566366597,17.519976298104417,17.654487189809817,54796400
2023-05-25,17.788999557495117,18.051294407013618,17.61413589688577,18.024391713324007,49182700
2023-05-26,18.024389266967773,18.09837038178209,17.84280124037306,18.031114939477334,39866600
2023-05-29,17.950408935546875,18.03784011015703,17.862976478145885,17.99076168669073,17977100
2023-05-30,17.748641967773438,18.02438810899592,17.661210796347852,17.97058401516692,45736700
2023-05-31,17.567058563232422,17.728470887081293,17.398920565540955,17.667941105289074,49207600
2023-06-01,18.131999969482422,18.15890266324174,17.59395892220649,17.688115784782017,63148200
2023-06-02,18.279958724975586,18.562430541492745,18.23288030268786,18.448096680455066,39919300
2023-06-05,18.475000381469727,18.53553015558535,18.313588078091723,18.522080092397065,39321700
2023-06-06,18.865079879760742,18.999590770009924,18.30013619317965,18.46154977459504,75426600
2023-06-07,19.416574478149414,19.54435841923014,19.120651274422134,19.26861223489028,82330400
2023-06-09,20.364871978759766,20.43885181540727,19.5174564314509,19.57126053209951,80442400
2023-06-12,20.721323013305664,20.84238255665827,20.203459041884166,20.324517302445862,119350400
2023-06-13,20.680889129638672,20.953194061966048,20.487408553967466,20.953194061966048,79174900
2023-06-14,21.569467544555664,21.569467544555664,20.695222481406947,20.738219081321482,98326000
2023-06-15,21.060684204101562,22.106911508116184,20.981859842246646,21.641125969397383,120579500
2023-06-16,21.23983383178711,21.440480531503773,20.809878765927408,20.946030565612528,94572000
2023-06-19,21.79878044128418,21.827443478594176,21.17534331996211,21.232670761376117,34573900
2023-06-20,21.906265258789062,22.03525232032676,21.426147511284178,21.71278466648252,55605300
2023-06-21,22.823503494262695,22.93099224706207,22.106909986542004,22.164237412487914,89294300
2023-06-22,22.5368709564209,22.708853269300025,22.27173070315271,22.544035690179513,43455800
2023-06-23,21.61246109008789,22.415046457503752,21.418980505961695,22.357719028887885,76023400
2023-06-26,22.099746704101562,22.25023070384141,21.58379980483003,21.58379980483003,53635000
2023-06-27,21.92776107788086,22.3577174454459,21.741446606376222,22.16423687502259,48399600
2023-06-28,22.135574340820312,22.34338712655681,21.89193242427105,21.91343072283495,36794600
2023-06-29,22.23590087890625,22.300394415088867,22.042420270358402,22.214402577914083,32071800
2023-06-30,21.161008834838867,22.271728333205314,21.01052347283666,22.214400901679184,104262900
2023-07-03,21.55513572692871,21.626795361263547,21.297161590040847,21.297161590040847,31266900
2023-07-04,21.60529327392578,21.777275546107838,21.469140129234052,21.469140129234052,18308000
2023-07-05,21.576629638671875,21.891929778744277,21.254162033150592,21.612458765154877,53585500
2023-07-06,21.246997833251953,21.497805841427343,20.888701069228166,21.390317085578946,47685700
2023-07-07,21.139507293701172,21.641123267726766,21.03918464561348,21.325821759288004,55533500
2023-07-10,21.175338745117188,21.261330572057023,20.788378940872235,20.860038568856478,25590200
2023-07-11,20.888702392578125,21.161008715891935,20.78121362992005,21.161008715891935,40877000
2023-07-12,20.90303611755371,21.332992566357436,20.881537816735673,20.924534418371753,40181800
2023-07-13,21.232667922973633,21.297161456792086,20.80987895331042,20.831375886720682,35886500
2023-07-14,20.817041397094727,21.196836458166974,20.680889611157802,21.139509030721513,34451100
2023-07-17,20.7740478515625,20.84570748337444,20.02879123438217,20.358423627205788,52160800
2023-07-18,20.659393310546875,20.924533542360397,20.573401477668654,20.78121427649463,35640400
2023-07-19,20.852872848510742,20.87436978054125,20.4730777700447,20.645060060257507,46517700
2023-07-20,20.87436866760254,21.03202011698757,20.69522028733313,20.83137343904011,33177100
2023-07-21,21.26849937438965,21.397486447794545,20.874372053786477,20.888704254563443,52059200
2023-07-24,21.712787628173828,21.791613369153108,21.325827757571986,21.35449079360466,45268100
2023-07-25,22.214399337768555,22.25022846740232,21.641125062866195,21.85610257425616,56261000
2023-07-26,22.214399337768555,22.372049421668283,21.94925913138016,22.178570208134786,45880200
2023-07-27,21.060684204101562,22.135574539665132,21.053518104515888,22.106911508116184,86471900
2023-07-28,21.325822830200195,21.46197597858034,21.010521305928037,21.089347028694487,43608600
2023-07-31,22.293224334716797,22.32188736412855,21.712782612700348,21.712782612700348,91290800
2023-08-01,21.92776107788086,22.278891724134116,21.46197558251607,22.278891724134116,75752400
2023-08-02,21.877605438232422,21.913434575344162,21.354491015560843,21.86327323667014,62068400
2023-08-03,22.157073974609375,22.30755797324391,21.942096443190376,22.164240074562514,57304400
2023-08-04,21.497804641723633,22.314720780735176,21.31149017081346,21.999420630081293,120685800
2023-08-07,21.633962631225586,21.856106279561455,21.397486781888972,21.397486781888972,44984900
2023-08-08,21.65545654296875,21.777277500881812,21.297159768729596,21.433312925642717,34771300
2023-08-09,21.827438354492188,22.013752837047935,21.612460841355233,21.64828997128016,48561500
2023-08-10,21.949260711669922,22.11407827351526,21.58379918935344,21.71278488539784,54020200
2023-08-11,21.89910125732422,22.24306724331313,21.612464074661712,21.93493175940322,39403200
2023-08-14,21.956430435180664,22.028090078227958,21.69129153273788,21.841775553022593,27992700
2023-08-15,22.114078521728516,23.038484904582063,22.10691242184665,22.96682390576342,87366200
2023-08-16,22.601362228393555,22.916662420326958,22.12840920690587,22.21440103812012,74461000
2023-08-17,22.529701232910156,23.067145019985915,22.43654330750164,22.75184484714063,57570600
2023-08-18,22.58702850341797,22.70168335943177,22.34338659269022,22.508202777360843,45579700
2023-08-21,22.429378509521484,22.952491494943196,22.19290268276963,22.716017034985125,42236900
2023-08-22,22.77105712890625,22.77105712890625,22.4958101481833,22.68922667700868,31372200
2023-08-23,23.98363494873047,23.98363494873047,23.128138194659755,23.209968664432076,95507400
2023-08-24,23.946435928344727,24.340709730779952,23.686068845613477,24.005950025990938,49332300
2023-08-25,23.782773971557617,24.15472994913729,23.65630936484874,24.087778015062355,34079000
2023-08-28,24.050582885742188,24.05802072821461,23.700944695989207,23.879481293207885,24956100
2023-08-29,24.1026554107666,24.17704518390961,23.797651381525597,24.1026554107666,40607500
2023-08-30,24.266315460205078,24.325829553808234,24.0282647613688,24.11009522117905,34637900
2023-08-31,23.76045799255371,24.3927810363818,23.715822423181802,24.33326694388592,48971500
2023-09-01,24.273754119873047,24.318386848571315,23.77533355970153,23.96131083004548,50089200
2023-09-04,24.020824432373047,24.340705557911427,23.96131034492968,24.310948514189747,21667400
2023-09-05,24.824249267578125,24.913520414994913,23.968755388246887,24.00595028077635,75082900
2023-09-06,24.935832977294922,25.14412661390125,24.712660818389864,24.80936695664968,57856500
2023-09-08,24.84656524658203,25.047418207714674,24.742415588121364,24.906076499342955,39074100
2023-09-11,24.824249267578125,25.062299985112766,24.794495056227593,24.89864189042545,30276200
2023-09-12,24.943273544311523,25.129250836679578,24.91351933425172,24.95815206823556,31963000
2023-09-13,24.571317672729492,25.069738265822565,24.571317672729492,25.032543376854576,47685700
2023-09-14,25.196199417114258,25.292908390836303,24.6233890924343,24.6233890924343,46502100
2023-09-15,25.21108055114746,25.285473168559808,25.002786897969273,25.19620202766499,54801500
2023-09-18,25.389619827270508,25.821085654256464,25.181323337681402,25.292910844168,52363400
2023-09-19,25.44913101196289,25.75413364601474,25.34498418635321,25.44913101196289,43247200
2023-09-20,25.508644104003906,25.746694792563805,25.300347623172957,25.404497282482456,39102300
2023-09-21,25.11437225341797,25.508646042002727,25.017666104822624,25.292911702296312,60109400
2023-09-22,25.315229415893555,25.43425477554798,25.15157131998648,25.307791572447588,31020500
2023-09-25,25.47888946533203,25.538403561987987,25.24083875428484,25.25571727844883,26767200
2023-09-26,24.891199111938477,25.35986266412809,24.891199111938477,25.292910728101003,60687500
2023-09-27,25.67974281311035,25.67974281311035,25.12924882318274,25.188762914110285,53708700
2023-09-28,25.62767219543457,25.694624136130688,25.449132740982137,25.62767219543457,30765000
2023-09-29,25.769014358520508,25.806209251142626,25.478890223164196,25.664867524063204,40227600
2023-10-02,25.382177352905273,25.865719396457326,25.240835647427396,25.702058488586545,34403400
2023-10-03,25.270593643188477,25.464008765215976,25.01766442959062,25.270593643188477,37947300
2023-10-04,24.266315460205078,25.07717653992496,24.095216697778262,24.995346080114704,88895900
2023-10-05,24.348146438598633,24.504366680951943,24.020827430174332,24.184485515492366,35342000
2023-10-06,24.928394317626953,25.159007175265877,24.050584133161433,24.25143710600297,48132800
2023-10-09,25.99962615966797,26.096335146722918,25.367301660048106,25.404499388922673,77528400
2023-10-10,26.193037033081055,26.28974600439665,25.84340170842714,25.962427043204865,48326500
2023-10-11,26.126087188720703,26.2227961677498,25.657426491908744,26.140965711478106,41578500
2023-10-13,26.989025115966797,27.048539214652223,26.61707051254812,26.624511193778005,66943700
2023-10-16,27.286588668823242,27.375856974924528,26.750973156638945,27.078295008657477,49626600
2023-10-17,28.023054122924805,28.023054122924805,27.24939082425568,27.301464233652986,68814800
2023-10-18,28.65538215637207,28.72233409655612,28.201597099323315,28.261111196281732,85931700
2023-10-19,28.521474838256836,28.618183815263578,28.2090315424612,28.536353360703103,56016600
2023-10-20,28.15696144104004,28.908311305020973,27.814763897934036,28.781845268262817,66242400
2023-10-23,26.29718589782715,27.375854674656793,26.230233964429775,27.21963444265894,104499100
2023-10-24,26.691457748413086,26.922067739800998,26.163280161448476,26.52035900591024,78634900
2023-10-25,26.832801818847656,26.98902205348777,26.594751126694696,26.84024249923324,32846500
2023-10-26,26.557559967041016,26.72865874868794,26.14841045981676,26.66914464839936,47858600
2023-10-27,26.3641414642334,27.122929201369423,26.16328563636312,26.936951898280842,45843100
2023-10-30,26.096332550048828,26.572433919271354,25.93267164020808,26.468287099477426,31346900
2023-10-31,25.84340476989746,26.17072376986422,25.657427484914223,26.044257740425774,36965200
2023-11-01,26.126087188720703,26.438530491050063,25.962429113965374,26.05169741272174,46335300
2023-11-03,26.438533782958984,26.698900869162173,26.07401702448611,26.624511083900806,30959700
2023-11-06,26.416215896606445,26.877441669187466,26.416215896606445,26.58731751927303,33583600
2023-11-07,25.97730827331543,26.349262878634068,25.783893127176643,26.088895790026392,48919900
2023-11-08,25.41937255859375,25.888036085690082,25.225957441420345,25.73925369828623,59742900
2023-11-09,25.947551727294922,26.14840753663205,25.56071863202951,25.664865458103243,56231100
2023-11-10,25.828527450561523,26.081456683440553,25.67230436717426,25.78389187848112,40004800
2023-11-13,26.55011558532715,26.594751154322736,25.79132793913078,25.798768619524097,44120000
2023-11-14,26.914634704589844,26.959270277566066,26.401338385410867,26.55011795308824,50888600
2023-11-16,26.445966720581055,27.145243058589497,26.408771834850107,26.765847845885368,72361200
2023-11-17,27.308900833129883,27.465121054212304,26.646822225676697,26.654262905416537,87666300
2023-11-20,27.331222534179688,27.688298574076942,26.98158433691466,27.353538899864482,67796900
2023-11-21,27.04853630065918,27.182440170487244,26.71377662608902,27.182440170487244,49597800
2023-11-22,27.18092155456543,27.18092155456543,26.47743365426626,26.97992627548175,58578300
2023-11-23,27.18865394592285,27.250500468892156,26.910353439574568,27.157733633442728,24068100
2023-11-24,27.265958786010742,27.691143258236323,26.833042024851437,27.04176959099945,53456200
2023-11-27,27.11134910583496,27.366461593007546,26.863968908639794,27.057234872011303,36996000
2023-11-28,27.521066665649414,27.53652829360026,27.173190358269384,27.188649037216233,36875900
2023-11-29,27.235034942626953,27.853485338838222,27.010845752436584,27.752989176894214,37528600
2023-11-30,27.760717391967773,27.76844673141797,27.242766127688746,27.41283813662903,58808800
2023-12-01,27.575183868408203,27.830296333655447,27.466955410062454,27.613839416963952,36388100
2023-12-04,26.987651824951172,27.482412087669815,26.941266944444884,27.397374614576837,35601900
2023-12-05,26.863969802856445,27.18865521660614,26.809855567231498,26.995389246801416,43234200
2023-12-06,25.897634506225586,26.90261674800965,25.897634506225586,26.709350818858713,64179200
2023-12-07,25.835790634155273,26.4233207702702,25.542028515102157,26.01359790227209,64723900
2023-12-08,26.6629695892334,26.701622186286258,25.88217356334666,26.059977868993116,53290700
2023-12-11,26.562471389770508,26.817580898282397,26.469704563857476,26.63977658653066,30613300
2023-12-12,26.346017837524414,26.7480084507173,26.12955795079986,26.709355847410823,30371500
2023-12-13,26.724811553955078,26.763464148692726,26.392393931004204,26.446508153437698,38992900
2023-12-14,27.304615020751953,27.629303372122276,26.9335447256177,27.057234823995785,57950000
2023-12-15,27.366455078125,27.66794943736981,27.05722843074353,27.27368531450824,56570100
2023-12-18,27.70660400390625,28.062212609413553,27.505608733099017,27.637028150741422,44474300
2023-12-19,28.023561477661133,28.023561477661136,27.68341448274622,27.79937227807883,32183000
2023-12-20,28.12406349182129,28.40236694771358,28.054487627848214,28.116331201932873,38947900
2023-12-21,28.131790161132812,28.35597936253391,27.8844099902779,28.3482470733798,30511900
2023-12-22,28.40236473083496,28.44874667052709,28.116329007380088,28.21682812505354,31234700
2023-12-26,28.858470916748047,28.88939122519815,28.471939045582417,28.49513001417103,23466800
2023-12-27,28.881664276123047,28.93577850664541,28.703859954548946,28.850741016109016,19588500
2023-12-28,28.788896560668945,28.88166338885679,28.63428321435301,28.781164271400787,21421900
2024-01-02,29.206350326538086,29.29138781901734,28.912588196706327,28.94350850842241,24043800
2024-01-03,30.11856460571289,30.242254694378893,29.121311607028307,29.221810725633286,52300200
2024-01-04,29.863452911376953,30.420056795302724,29.770683139885897,30.242252490117703,45344900
2024-01-05,29.933032989501953,30.25771838852638,29.693382136171156,30.048990796723018,35783700
2024-01-08,29.70884132385254,29.70884132385254,29.0749292596921,29.67018872462408,35158100
2024-01-09,29.4537296295166,29.956222279615115,29.39961539938345,29.894375760031878,27279000
2024-01-10,29.183156967163086,29.58515047661776,28.99762036702854,29.453728103813244,27382000
2024-01-11,29.4305362701416,29.49238278470443,29.144503512798853,29.360960415760488,26564400
2024-01-12,29.50784683227539,29.940763665957068,29.50784683227539,29.762959327749773,24479500
2024-01-15,29.82480239868164,29.855722709002023,29.2681955268542,29.368694645157337,13818300
2024-01-16,29.4537296295166,29.987145539406736,29.438270948625156,29.84799381934882,31277700
2024-01-17,29.28365707397461,29.492384650321558,29.237272185118293,29.353232932756928,27577300
2024-01-18,29.167695999145508,29.48465203026407,29.03627657236662,29.48465203026407,22987200
2024-01-19,29.013084411621094,29.2991201501844,28.781165853897587,29.229544287966903,31745200
2024-01-22,29.14450454711914,29.22954203315889,28.781163633678112,28.98989120422907,22753700
2024-01-23,29.50784683227539,29.662460197804894,28.935781213522294,29.252737285805676,32498500
2024-01-24,29.28365707397461,29.793879055376824,29.19861958557352,29.60061310864865,25415300
2024-01-25,30.36594581604004,30.36594581604004,29.476924195074073,29.57742036809342,48655300
2024-01-26,30.891626358032227,30.992125470003465,30.079910020428578,30.22679106946028,41378200
2024-01-29,31.363197326660156,31.378658956144605,30.791131780756995,30.922551207868377,30547500
2024-01-30,31.169931411743164,31.49461973322189,30.96120383700776,31.05397066499984,34829000
2024-01-31,31.510080337524414,31.881153570156723,31.061704850684116,31.100357452290343,57978900
2024-02-01,32.136253356933594,32.37590413264235,31.440494942942735,31.525532410097572,61629200
2024-02-02,31.718809127807617,32.29860702090089,31.711079786795057,32.143996608613016,36485600
2024-02-05,31.857954025268555,32.221294904026834,31.641497135286915,31.70334069713712,27703000
2024-02-06,32.1517219543457,32.73924911544345,31.90434178661989,32.043493499591186,35474600
2024-02-07,32.623291015625,32.623291015625,32.02029928205232,32.09760742687148,30648100
2024-02-08,32.36045455932617,32.81656236748264,32.36045455932617,32.700601605627476,25589100
2024-02-09,31.92753028869629,32.72378790672728,31.92753028869629,32.57690391604961,30388000
2024-02-14,31.687885284423828,32.00484131270941,31.587386168429592,31.772919822106676,18315300
2024-02-15,32.700599670410156,32.700599670410156,31.579656518498002,31.70334661428803,33246400
2024-02-16,33.00209045410156,33.15670379403471,32.51506241446777,32.538253383306284,37268900
2024-02-19,33.1644401550293,33.19536046760909,32.901598329571556,33.05620873948414,12826700
2024-02-20,32.81656265258789,33.10259546557638,32.54598852224336,33.06394286095708,42375400
2024-02-21,32.862937927246094,33.025283552098,32.56917583257028,32.816555990720495,20873800
2024-02-22,32.61555862426758,32.994361160181995,32.31406423292966,32.98662887122226,32162800
2024-02-23,32.39137649536133,32.65421832232767,32.167187271094974,32.576910167923124,43924500
2024-02-26,33.00209045410156,33.033013711889026,32.33725810569611,32.391372332322085,25885700
2024-02-27,32.95570755004883,33.102588596725965,32.76244161805066,33.009821775087985,27678100
2024-02-28,31.254972457885742,33.19536147140788,30.79113531611289,32.870676061967806,112322000
2024-02-29,31.030780792236328,31.881152750739233,30.806591580076113,31.378660095760043,61899800
2024-03-01,31.06170654296875,31.579657920520752,31.030783280397237,31.193125985390733,31248500
2024-03-04,30.984397888183594,31.502349208107717,30.938012999487164,31.131278945549173,21988000
2024-03-05,30.891626358032227,31.20858237363,30.621055228499056,30.9998548098455,30293300
2024-03-06,31.571924209594727,31.571924209594727,31.007588016293713,31.077163872947494,45481000
2024-03-07,31.224050521850586,31.649235078039492,31.139013020811856,31.417316497300522,50199800
2024-03-08,28.371442794799805,28.649746241948407,27.134538912917623,27.752992328360936,230369800
2024-03-11,27.559722900390625,29.175426199176847,27.289148827979034,27.57518157972471,127528700
2024-03-12,28.464208602905273,28.781164639858694,27.95398661783381,28.10086767676196,76139100
2024-03-13,28.12406349182129,28.858474733980497,28.069949258620515,28.52605704488743,45140600
2024-03-14,28.00037384033203,28.5415161809532,27.946259606269916,28.40236739979674,39983400
2024-03-15,28.07767677307129,28.17817589205156,27.78391170551591,28.06221514330476,59362500
2024-03-18,28.093137741088867,28.38690280172445,27.443764051212675,28.14725196949486,35326100
2024-03-19,27.884408950805664,28.48739772616083,27.490147739766705,28.131789112438764,48540800
2024-03-20,28.371442794799805,28.40236605537286,27.683416466573785,28.008101855577525,39017900
2024-03-21,27.598379135131836,28.649746408699443,27.58291750475532,28.487400764248225,47220200
2024-03-22,27.868946075439453,28.00036843924306,27.389647402340913,27.752988288675812,34426800
2024-03-25,28.29413414001465,28.4719414106443,27.953987126775594,27.96944875678706,26951500
2024-03-26,28.03129005432129,28.34824607133829,27.961714199414917,28.34824607133829,24837800
2024-03-27,28.255477905273438,28.340515384896793,27.92306027529342,28.04675035047175,19995700
2024-03-28,28.881664276123047,29.00535436717479,28.193637960334968,28.2168289308433,31958200
2024-04-01,29.105854034423828,29.152235976311697,28.765704065889093,28.98989328169527,23697800
2024-04-02,29.85572052001953,29.878914437314677,29.19861752707121,29.237270123890976,45930700
2024-04-03,29.70111083984375,30.15721861607217,29.546500433532664,29.917570716887308,31437200
2024-04-04,29.360960006713867,30.520555597574624,28.93577554653241,29.739762530623512,165566800
2024-04-05,29.4537296295166,29.8170705595572,28.734780058885487,29.299119228567243,65469200
2024-04-08,29.863452911376953,30.19587055337629,29.167694370214598,29.399612900934013,36384400
2024-04-09,29.940759658813477,30.257715688676814,29.4228083449654,30.072182034076178,36989300
2024-04-10,30.6055965423584,30.713825004577192,29.886646958757055,29.940761189866453,55821500
2024-04-11,30.38140106201172,30.73700963567151,30.304095876087,30.613319568789677,33195300
2024-04-12,30.103099822998047,30.96120101343011,29.91756618393405,30.706091522466107,39613500
2024-04-15,30.389142990112305,30.497371464340887,29.863459301855112,30.10310722364562,28692000
2024-04-16,30.528289794921875,30.69836182022493,30.110834648351673,30.157216587523294,37303000
2024-04-17,30.752473831176758,30.883896197030055,30.41232685609279,30.528287593668992,39221700
